"ID"	"Gene.symbol"	"logFC"	"adj.P.Val"
"369"	"222400_s_at"	"ADI1"	0.11255579717414	0.0551501991749398
"370"	"1554129_a_at"	"ADIG"	0.435577637458372	0.0552348322742005
"371"	"207175_at"	"ADIPOQ"	-0.212441297068396	0.269415636995919
"372"	"217748_at"	"ADIPOR1"	0.0855390586210749	0.178252649780584
"373"	"201346_at"	"ADIPOR2"	-0.0279083705554726	0.653062344268416
"374"	"203571_s_at"	"ADIRF"	-0.145047381546515	0.33292251324454
"375"	"232300_at"	"ADIRF-AS1"	0.0131471401470842	0.959310470113118
"376"	"204119_s_at"	"ADK"	0.176546415903816	0.00017576325090352
"377"	"202912_at"	"ADM"	0.387279558250122	0.0196903290758715
"378"	"220538_at"	"ADM2"	0.154640882573968	0.48798970320444
"379"	"232154_at"	"ADM5"	0.0991093206134837	0.602163485964421
"380"	"201773_at"	"ADNP"	-0.181673661363039	4.5734298057035e-08
"381"	"203321_s_at"	"ADNP2"	0.111296016765703	0.0784665480570513
"382"	"212500_at"	"ADO"	-0.0821294697486543	0.188008396251614
"383"	"216220_s_at"	"ADORA1"	0.321736981493375	0.00945986651158492
"384"	"237447_at"	"ADORA2A-AS1"	0.328198053964232	0.153122811189631
"385"	"205891_at"	"ADORA2B"	0.0872381882174071	0.163813004704184
"386"	"223660_at"	"ADORA3"	0.492911853757595	0.0193637125292487
"387"	"224455_s_at"	"ADPGK"	0.125791227052902	0.208371892364296
"388"	"238505_at"	"ADPRH"	0.0766103799805231	0.551587788599196
"389"	"1553163_at"	"ADPRHL1"	0.159120834127639	0.256998363766103
"390"	"223097_at"	"ADPRHL2"	-0.206711409707591	0.00257621479306668
"391"	"220606_s_at"	"ADPRM"	0.132228172676014	0.0571985725343196
"392"	"211489_at"	"ADRA1A"	0.30288818231644	0.18921744952
"393"	"207589_at"	"ADRA1B"	0.102653343614566	0.75955453027496
"394"	"210960_at"	"ADRA1D"	0.342333194842637	0.171665383098059
"395"	"209869_at"	"ADRA2A"	0.769020584618959	5.59032204765539e-10
"396"	"208544_at"	"ADRA2B"	-0.0664755238151145	0.826436623276146
"397"	"206128_at"	"ADRA2C"	-0.0753185964424574	0.811089213779375
"398"	"229309_at"	"ADRB1"	-0.177738600316557	0.000853669942139096
"399"	"206170_at"	"ADRB2"	-0.357679903220102	0.000150299002761522
"400"	"206812_at"	"ADRB3"	0.522159645311961	0.013584358160355
"401"	"201281_at"	"ADRM1"	0.078665698376561	0.208867555713018
"402"	"202144_s_at"	"ADSL"	-0.249903648179249	3.0521164273156e-08
"403"	"227310_at"	"ADSS"	0.463279095022717	0.0873562679412846
"404"	"226325_at"	"ADSSL1"	0.0421309176328961	0.610412377592406
"405"	"229070_at"	"ADTRP"	-0.254299401631637	0.278443909210823
"406"	"201792_at"	"AEBP1"	0.165741109143796	0.392809518210613
"407"	"225889_at"	"AEBP2"	-0.143127236314189	0.00373083895521729
"408"	"219361_s_at"	"AEN"	-0.0624387638780917	0.792060966643269
"409"	"217729_s_at"	"AES"	0.143051424242211	0.180684332572138
"410"	"203563_at"	"AFAP1"	0.158927082275704	0.297203126598911
"411"	"1558216_at"	"AFAP1-AS1"	0.272428841373423	0.0149772189362141
"412"	"226955_at"	"AFAP1L1"	-0.566254303993906	1.99815999977037e-10
"413"	"226829_at"	"AFAP1L2"	0.36904537593982	0.0014986967980371
"414"	"238871_at"	"AFDN"	-0.141415670262655	0.175713291897199
"415"	"210409_at"	"AFDN-AS1"	-0.469141894110162	8.49462381809026e-11
"416"	"215451_s_at"	"AFF1"	0.385211461648255	0.00811373938302404
"417"	"216364_s_at"	"AFF2"	-0.0714813604470037	0.764147247703003
"418"	"205735_s_at"	"AFF3"	0.344760827886381	0.0859186128580955
"419"	"1555436_a_at"	"AFF4"	0.168748381479571	0.0862343474419958
"420"	"1552287_s_at"	"AFG3L1P"	-0.0929799964469638	0.244365673955602
"421"	"1557820_at"	"AFG3L2"	-0.0626573417732583	0.257450539777851
"422"	"206840_at"	"AFM"	-0.263635227945023	0.24125087488627
"423"	"240318_at"	"AFMID"	-0.101005673515315	0.687128142184078
"424"	"204694_at"	"AFP"	0.345604389779319	0.0731804007275626
"425"	"222472_at"	"AFTPH"	-0.0494828153737856	0.418129650576647
"426"	"204332_s_at"	"AGA"	0.171651911990494	0.00281045711046489
"427"	"228240_at"	"AGAP1"	-0.274256029679389	1.19512217939683e-10
"428"	"1557382_x_at"	"AGAP11"	0.352935697619859	0.171296405060415
"429"	"215080_s_at"	"AGAP2"	0.53261715133244	0.0136347331736661
"430"	"1555907_at"	"AGAP2-AS1"	0.510488297776405	0.018005228688987
"431"	"239026_x_at"	"AGAP3"	0.303932358789179	0.130456625717061
"432"	"1565620_at"	"AGAP4"	0.115253577217322	0.378612396182454
"433"	"243937_x_at"	"AGAP6"	0.1062795070011	0.43117825224078
"434"	"240230_s_at"	"AGAP9"	-0.0511612811920745	0.712972135317296
"435"	"238553_at"	"AGAP9///AGAP6///BMS1P5"	-0.0166285571633642	0.935766328487125
"436"	"1553447_at"	"AGBL1"	0.229589843434028	0.339542002521542
"437"	"220390_at"	"AGBL2"	-0.19439142753218	0.000380444115624361
"438"	"1554820_at"	"AGBL3"	0.230585806876173	0.368005030989059
"439"	"1569570_at"	"AGBL4"	0.443089357387129	0.0532665814070451
"440"	"218480_at"	"AGBL5"	0.195612500258655	0.000937250232085534
"441"	"210081_at"	"AGER"	-0.299633807574	0.219401335787967
"442"	"226561_at"	"AGFG1"	-0.257968679125298	2.48278636413843e-06
"443"	"206820_at"	"AGFG2"	0.353696174748701	0.0398919942629952
"444"	"208042_at"	"AGGF1"	0.456284172791988	3.60636465495685e-05
"445"	"222132_s_at"	"AGK"	0.153533972091433	0.0008013809168293
"446"	"203566_s_at"	"AGL"	0.164950961386813	0.0107877803873803
"447"	"221648_s_at"	"AGMAT"	0.0908774370548766	0.517900533317139
"448"	"222576_s_at"	"AGO1"	0.0975000007019249	0.551614403222087
"449"	"225827_at"	"AGO2"	-0.0536154886061642	0.626242977659792
"450"	"241091_at"	"AGO3"	0.120152585591843	0.199695204726753
"451"	"227930_at"	"AGO4"	-0.195379120211474	2.18922974329888e-05
"452"	"32836_at"	"AGPAT1"	0.148918259864191	0.0429925306217639
"453"	"32837_at"	"AGPAT2"	0.125666478111151	0.0599148907875963
"454"	"219723_x_at"	"AGPAT3"	0.196083318396315	0.0475523522304797
"455"	"219693_at"	"AGPAT4"	0.461789123749585	0.00034353684952881
"456"	"223740_at"	"AGPAT4-IT1"	0.431169916458113	3.7345503412361e-06
"457"	"232007_at"	"AGPAT5"	-0.293040506320801	7.28354959557964e-05
"458"	"225114_at"	"AGPS"	0.204368623977762	0.00119847145197638
"459"	"228969_at"	"AGR2"	0.870838086674578	2.04292557245373e-15
"460"	"228241_at"	"AGR3"	0.0300137171183987	0.563521035135462
"461"	"217419_x_at"	"AGRN"	0.174167882675457	0.12429617166624
"462"	"207193_at"	"AGRP"	0.0205297365552974	0.953689970870677
"463"	"202834_at"	"AGT"	0.120750895894532	0.444879048840761
"464"	"204500_s_at"	"AGTPBP1"	0.198699326794266	1.4162707439079e-05
"465"	"208016_s_at"	"AGTR1"	0.251715313006583	0.376057521939279
"466"	"207294_at"	"AGTR2"	0.476812094433143	0.0552268905999483
"467"	"238135_at"	"AGTRAP"	-0.15877716058239	0.152550290329131
"468"	"210327_s_at"	"AGXT"	0.40280979144965	0.0597932204077362
"469"	"229229_at"	"AGXT2"	0.2234191634006	0.385100387167727
"470"	"226115_at"	"AHCTF1"	-0.0918454304825644	0.14788059602708
"471"	"1560224_at"	"AHCTF1P1///AHCTF1"	0.0261112966156203	0.938671887990307
"472"	"200903_s_at"	"AHCY"	-0.0385674052304008	0.597421868735412
"473"	"200848_at"	"AHCYL1"	0.457711992153722	3.84106646431618e-10
"474"	"212814_at"	"AHCYL2"	0.255001147639872	4.00903330929381e-05
"475"	"229379_at"	"AHDC1"	0.28105483886561	0.0885585763636453
"476"	"221569_at"	"AHI1"	-0.126239499888385	0.0752189071105693
"477"	"211986_at"	"AHNAK"	-0.155737465756623	0.00575246056398945
"478"	"1558378_a_at"	"AHNAK2"	0.081914944846293	0.801041272030322
"479"	"202820_at"	"AHR"	-0.160216116281608	0.0993311701086909
"480"	"229354_at"	"AHRR"	1.61402904048543	1.8599154706697e-12
"481"	"201491_at"	"AHSA1"	0.0240580297777946	0.688079788392223
"482"	"212980_at"	"AHSA2"	-0.489530203574033	9.09391530990284e-08
"483"	"210929_s_at"	"AHSG"	0.324949926500169	0.242747319295649
"484"	"219672_at"	"AHSP"	-0.0772649532916079	0.749307215978581
"485"	"219841_at"	"AICDA"	-0.426617630937658	0.0973203162056809
"486"	"220199_s_at"	"AIDA"	0.0682155553981119	0.399023942612716
"487"	"215051_x_at"	"AIF1"	-0.674446552220442	0.00238491827375914
"488"	"223075_s_at"	"AIF1L"	-0.305618157085751	0.148057278448779
"489"	"205512_s_at"	"AIFM1"	0.0984287830628308	0.0600316402963865
"490"	"224461_s_at"	"AIFM2"	0.752562650016158	0.000117195285770132
"491"	"244084_at"	"AIFM3"	-0.067084332321377	0.727847749307656
"492"	"223136_at"	"AIG1"	-0.124903646977694	0.0284325969255563
"493"	"212543_at"	"AIM1"	-0.138062699803864	0.0013868603906214
"494"	"220290_at"	"AIM1L"	0.301279088348072	0.0309305561988634
"495"	"206513_at"	"AIM2"	-0.472921483668928	0.00825889407651465
"496"	"227605_at"	"AIMP1"	-0.118520672030177	0.029744515880956
"497"	"209972_s_at"	"AIMP2"	0.219577910628995	0.0114586005730025
"498"	"201782_s_at"	"AIP"	0.135685847795042	0.0240459112767277
"499"	"235731_at"	"AIPL1"	0.248980929839449	0.202722221972913
"500"	"208090_s_at"	"AIRE"	0.163881582329712	0.530447328623022
"501"	"215149_at"	"AJAP1"	1.18860462006797	8.8959831825726e-09
"502"	"225806_at"	"AJUBA"	-0.217636722343711	0.00581344426300874
"503"	"202587_s_at"	"AK1"	-0.395581874012505	6.15812367509696e-09
"504"	"212172_at"	"AK2"	-0.193846598991478	0.125831900586917
"505"	"224151_s_at"	"AK3"	-0.122135841406214	0.200033590799767
"506"	"222862_s_at"	"AK5"	0.238144526746378	0.23837632102773
"507"	"203893_at"	"AK6"	-0.107862353517367	0.0362039544125228
"508"	"202168_at"	"AK6///TAF9"	0.0410408487194296	0.522468751000265
"509"	"241326_at"	"AK7"	0.324393784000451	0.00024841737678657
"510"	"230976_at"	"AK8"	-0.200455469991724	0.00453517593722655
"511"	"1552299_at"	"AK9"	0.169923049542875	0.0220816119496617
"512"	"243506_at"	"AKAIN1"	0.17281156345781	0.60742016070473
"513"	"201674_s_at"	"AKAP1"	0.25275909453876	2.34266154431872e-06
"514"	"213396_s_at"	"AKAP10"	0.0402170655686955	0.655989748699746
"515"	"215336_at"	"AKAP11"	0.0202345242612036	0.863969178834357
"516"	"210517_s_at"	"AKAP12"	0.54451633154056	0.000167083052819633
"517"	"208324_at"	"AKAP13"	0.486032896946002	0.0492829463307216
"518"	"237281_at"	"AKAP14"	0.154411282438302	0.000220250436732915
"519"	"203624_at"	"AKAP17A"	-0.222653243925077	1.71833892840882e-06
"520"	"207344_at"	"AKAP3"	-0.0389732698289382	0.832741473215838
"521"	"207019_s_at"	"AKAP4"	0.296750860522854	0.222321996882753
"522"	"230846_at"	"AKAP5"	0.391517422983991	0.170958682581252
"523"	"205359_at"	"AKAP6"	0.0889793551685241	0.217379157746541
"524"	"205771_s_at"	"AKAP7"	-0.473842599809853	1.99107448269953e-17
"525"	"203848_at"	"AKAP8"	-0.0925897731937635	0.0494645811568324
"526"	"218064_s_at"	"AKAP8L"	-0.060588441847754	0.491094629948875
"527"	"215483_at"	"AKAP9"	0.0827097094113061	0.587351123528834
"528"	"219953_s_at"	"AKIP1"	0.275174790458564	4.1189141176447e-05
"529"	"217893_s_at"	"AKIRIN1"	0.218934676111852	0.00127252433758757
"530"	"223144_s_at"	"AKIRIN2"	-0.0734465298079989	0.224893733636234
"531"	"225701_at"	"AKNA"	-0.0631049417250669	0.443818406916036
"532"	"1563834_a_at"	"AKNAD1"	0.598857380270278	0.0161545909374581
"533"	"201900_s_at"	"AKR1A1"	-0.0469488783800642	0.383256274251739
"534"	"201272_at"	"AKR1B1"	0.937661012558454	1.41059544382519e-22
"535"	"206561_s_at"	"AKR1B10"	4.12330462786469	7.17562126870581e-27
"536"	"216594_x_at"	"AKR1C1"	1.68526958798248	1.52670931334388e-44
"537"	"209160_at"	"AKR1C3"	1.58871928934256	5.90155889179156e-38
"538"	"210558_at"	"AKR1C4"	0.313328292977912	0.0169309218080036
"539"	"224070_at"	"AKR1C6P"	0.238397326386587	0.329669510922569
"540"	"207102_at"	"AKR1D1"	0.0625721147265375	0.881966628055913
"541"	"1555220_a_at"	"AKR1E2"	0.560539959698744	0.00529414546018748
"542"	"214259_s_at"	"AKR7A2"	-0.147755987875627	0.021962456592803
"543"	"216381_x_at"	"AKR7A3"	-0.0936359089624368	0.143413368116752
"544"	"207163_s_at"	"AKT1"	-0.0335081607714578	0.778434091938379
"545"	"224982_at"	"AKT1S1"	0.331779530257609	0.0015952550096389
"546"	"236664_at"	"AKT2"	-0.218899963640626	0.055777821359965
"547"	"242876_at"	"AKT3"	0.318988478952394	0.107522348961792
"548"	"223894_s_at"	"AKTIP"	0.203979339181808	0.000637686461129887
"549"	"218489_s_at"	"ALAD"	0.0437046661199894	0.676808194158093
"550"	"205633_s_at"	"ALAS1"	0.178770989227509	0.000243403274895677
"551"	"211560_s_at"	"ALAS2"	-0.473184828917998	0.138094464849274
"552"	"214842_s_at"	"ALB"	0.57291837453372	0.0146561976693389
"553"	"201952_at"	"ALCAM"	0.0571536538663722	0.149756799522874
"554"	"227592_at"	"ALDH16A1"	0.20599836595656	0.0241549906265533
"555"	"222416_at"	"ALDH18A1"	0.179200533853514	0.00116987289478945
"556"	"212224_at"	"ALDH1A1"	0.236652866865908	2.40510570116373e-05
"557"	"207015_s_at"	"ALDH1A2"	0.433126950378514	0.0471985191406923
"558"	"203180_at"	"ALDH1A3"	0.41195926989132	2.94381161981958e-07
"559"	"209646_x_at"	"ALDH1B1"	0.211929096611303	0.446108897080364
"560"	"205208_at"	"ALDH1L1"	-0.295890242677299	0.00278017534170248
"561"	"1559766_at"	"ALDH1L1-AS2"	0.413884640213291	0.0106993619725921
"562"	"1556841_a_at"	"ALDH1L2"	0.235426325945633	0.334567496658163
"563"	"201425_at"	"ALDH2"	-0.194853266280843	8.58388992779665e-05
"564"	"205623_at"	"ALDH3A1"	2.50351536786743	1.05626334198844e-44
"565"	"202053_s_at"	"ALDH3A2"	0.387340878098946	4.5569789968492e-10
"566"	"205640_at"	"ALDH3B1"	-0.173383452771045	0.0700250032219976
"567"	"204941_s_at"	"ALDH3B2"	0.468680386166856	0.137880919385186
"568"	"203722_at"	"ALDH4A1"	0.0598027917842181	0.798089189240626
"569"	"203608_at"	"ALDH5A1"	-0.118805494022977	0.0796652861770494
"570"	"221590_s_at"	"ALDH6A1"	0.185899849074749	0.017435648286656
"571"	"208950_s_at"	"ALDH7A1"	-0.236410730734612	4.63359098303628e-06
"572"	"220148_at"	"ALDH8A1"	0.00170281570393094	0.995297871366471
"573"	"201612_at"	"ALDH9A1"	-0.00773814473181389	0.90674168920194
"574"	"214687_x_at"	"ALDOA"	0.377069190795748	2.56685541440208e-09
"575"	"211617_at"	"ALDOAP2"	-0.158501179434847	0.631176864016176
"576"	"217238_s_at"	"ALDOB"	0.305652129622718	0.290765981937096
"577"	"202022_at"	"ALDOC"	0.18656099641507	0.0578448286785488
"578"	"223355_at"	"ALG1"	-0.102706084767579	0.33521012457107
"579"	"1552304_at"	"ALG10"	-0.294189127510246	0.00740206527193704
"580"	"242900_at"	"ALG10B///ALG10"	-0.303198483471343	4.00149559735376e-05
"581"	"221513_s_at"	"ALG11///UTP14A///UTP14C"	0.104913007531252	0.0381019193672161
"582"	"203614_at"	"ALG11///UTP14C"	-0.0469497600546553	0.253088858982138
"583"	"218444_at"	"ALG12"	0.216357356865648	0.164599646913769
"584"	"219015_s_at"	"ALG13"	0.152485570116053	0.049618833866748
"585"	"1553954_at"	"ALG14"	0.135499374714524	0.00209127528865475
"586"	"228166_at"	"ALG2"	0.296858523307081	0.217655582928865
"587"	"207396_s_at"	"ALG3"	0.172119341096909	0.0176580271516288
"588"	"218203_at"	"ALG5"	0.0438562069440369	0.338679408877092
"589"	"219649_at"	"ALG6"	-0.0832253022314635	0.067584389370573
"590"	"203545_at"	"ALG8"	-0.060897677792596	0.181416562254705
"591"	"219374_s_at"	"ALG9"	0.037282879863147	0.587966406337336
"592"	"208212_s_at"	"ALK"	0.135235981441913	0.546968691274235
"593"	"205621_at"	"ALKBH1"	0.0795488260139869	0.114821686009873
"594"	"225625_at"	"ALKBH2"	-0.0928912424930068	0.16625827927391
"595"	"226127_at"	"ALKBH3"	-0.0816692717472414	0.0946593956071049
"596"	"1557565_a_at"	"ALKBH3-AS1"	-0.10744420298066	0.746429170979737
"597"	"222228_s_at"	"ALKBH4"	-0.111977530012338	0.309748918745863
"598"	"234302_s_at"	"ALKBH5"	-0.154639947908544	0.00535832288402912
"599"	"225969_at"	"ALKBH6"	-0.0970468769677701	0.0261598941149793
"600"	"223318_s_at"	"ALKBH7"	-0.324796779476097	2.16555843759563e-05
"601"	"235713_at"	"ALKBH8"	-0.184186021826712	0.0234446747223006
"602"	"220365_at"	"ALLC"	0.398965497864237	0.14171147795099
"603"	"214221_at"	"ALMS1"	-0.178952063551067	0.059966650116331
"604"	"1556911_at"	"ALMS1-IT1"	-0.0398481586476853	0.856649453494288
"605"	"1552576_at"	"ALMS1P1"	0.111169723716003	0.402994666755592
"606"	"207206_s_at"	"ALOX12"	0.0143212453833739	0.957501296007636
"607"	"236433_at"	"ALOX12-AS1"	-0.405125934576779	0.121012096124034
"608"	"207381_at"	"ALOX12B"	0.33114213958669	0.0874969941830278
"609"	"214340_at"	"ALOX12P2"	0.332631745646206	0.166056566132575
"610"	"207328_at"	"ALOX15"	-0.0935493479430178	0.497253191927822
"611"	"1555416_a_at"	"ALOX15B"	0.123799188040661	0.668941813527808
"612"	"204445_s_at"	"ALOX5"	0.549959225955861	0.0172313480206484
"613"	"204174_at"	"ALOX5AP"	0.128936088712054	0.546293928694843
"614"	"222383_s_at"	"ALOXE3"	0.469243105326725	0.0575350799501678
"615"	"211618_s_at"	"ALPI"	-0.414522938443448	0.0289657814063744
"616"	"227438_at"	"ALPK1"	-0.132211915511016	0.0895067382000657
"617"	"228367_at"	"ALPK2"	0.130005555157061	0.664564942961242
"618"	"214846_s_at"	"ALPK3"	0.28991624398085	0.226570644980867
"619"	"215783_s_at"	"ALPL"	0.583980574499996	1.07257196272277e-06
"620"	"204664_at"	"ALPP"	0.188252272511074	0.0625211075353568
"621"	"210431_at"	"ALPPL2"	0.309859934450258	0.243924009387325
"622"	"211619_s_at"	"ALPPL2///ALPP"	-0.0261282120700947	0.946457099979089
"623"	"1555284_at"	"ALS2"	0.26421454369429	0.0419009066506622
"624"	"222333_at"	"ALS2CL"	0.137900944680359	0.086126304365638
"625"	"1563673_a_at"	"ALS2CR11"	0.380887931151794	0.0553601518316655
"626"	"239458_at"	"ALS2CR12"	0.11815044813611	0.300743157074325
"627"	"206837_at"	"ALX1"	-0.135908567405385	0.603756599728397
"628"	"207690_at"	"ALX3"	0.0459853488691744	0.876063086081026
"629"	"208330_at"	"ALX4"	-0.0170042920575506	0.959881931318075
"630"	"226319_s_at"	"ALYREF"	-0.0500976348873667	0.675395020120074
"631"	"217113_at"	"AMACR"	0.571134592748494	0.00272611654375868
"632"	"221114_at"	"AMBN"	0.643737335284701	0.00133054653787143
"633"	"214425_at"	"AMBP"	-0.238734453076536	0.25983534162788
"634"	"52731_at"	"AMBRA1"	-0.126191642415716	0.030603385471047
"635"	"201197_at"	"AMD1"	-0.209720233764804	0.000168311559800959
"636"	"229596_at"	"AMDHD1"	0.446693584461813	0.0990942690382002
"637"	"208410_x_at"	"AMELX"	-0.0673205998118567	0.804889398085657
"638"	"208220_x_at"	"AMELY"	0.33235411078183	0.19657546706945
"639"	"1552882_a_at"	"AMER1"	0.188422940421986	0.501916567281953
"640"	"230496_at"	"AMER2"	0.317628631337839	0.303465449280722
"641"	"244709_at"	"AMER3"	0.156538138153621	0.34965342240658
"642"	"202204_s_at"	"AMFR"	0.0654511948193388	0.324583834266723
"643"	"206892_at"	"AMHR2"	0.344472580598417	0.0120615338331563
"644"	"226718_at"	"AMIGO1"	0.0461437391826358	0.777580193077371
"645"	"222108_at"	"AMIGO2"	-0.196957008932769	0.0261713847178697
"646"	"222710_at"	"AMIGO3///GMPPB"	0.297235157914149	0.000678724373337282
"647"	"226421_at"	"AMMECR1"	-0.104227388509468	0.0954176622402293
"648"	"223297_at"	"AMMECR1L"	-0.0918739593518563	0.0391927938701911
"649"	"220989_s_at"	"AMN"	0.674946322437887	4.08554758641431e-06
"650"	"226258_at"	"AMN1"	0.125037864326101	0.0618350110197873
"651"	"209521_s_at"	"AMOT"	-0.142751883479525	0.503749814705765
"652"	"225459_at"	"AMOTL1"	0.37474826272743	0.0653188521936848
"653"	"203002_at"	"AMOTL2"	-0.290890181444269	5.82487690966557e-06
"654"	"206121_at"	"AMPD1"	0.214000420427528	0.421425168836472
"655"	"212360_at"	"AMPD2"	0.0521121377678	0.450362293122403
"656"	"207992_s_at"	"AMPD3"	-0.0685483806420031	0.224211747065005
"657"	"205257_s_at"	"AMPH"	0.0226168765316421	0.949856590474071
"658"	"204294_at"	"AMT"	-0.156973016539713	0.0109635834929136
"659"	"1561179_s_at"	"AMZ1"	0.191160112639024	0.0278306199991442
"660"	"218167_at"	"AMZ2"	0.12643896538369	0.00146020103177057
"661"	"223443_s_at"	"AMZ2P1"	0.106155372591806	0.0595360564383056
"662"	"241959_at"	"ANAPC10"	-0.229238020620844	3.50439514474065e-05
"663"	"226414_s_at"	"ANAPC11"	0.00380444171356764	0.964219641534832
"664"	"215282_at"	"ANAPC13"	0.268601334790881	0.42567612141786
"665"	"204218_at"	"ANAPC15"	0.00898944743147645	0.919481559530743
"666"	"224664_at"	"ANAPC16"	-0.0629893064620433	0.131571207288688
"667"	"218555_at"	"ANAPC2"	0.0544192509447594	0.61035132686546
"668"	"226917_s_at"	"ANAPC4"	-0.163809841187676	0.032574595071238
"669"	"211036_x_at"	"ANAPC5"	-0.155846229741883	2.02375211837965e-07
"670"	"225554_s_at"	"ANAPC7"	0.0689233050509142	0.0902685596926011
"671"	"205141_at"	"ANG"	0.0242165229621936	0.840230431199769
"672"	"244685_at"	"ANGEL1"	0.166308151977496	0.393676651274579
"673"	"221825_at"	"ANGEL2"	-0.108939360285715	0.0130816621225552
"674"	"205609_at"	"ANGPT1"	-1.06322263197007	9.1023622285899e-13
"675"	"236034_at"	"ANGPT2"	0.207711788427788	0.367070071952086
"676"	"221134_at"	"ANGPT4"	-0.0568441912581523	0.85611497725984
"677"	"224339_s_at"	"ANGPTL1"	-0.0204732812916308	0.95893930126778
"678"	"213001_at"	"ANGPTL2"	-0.240919201762079	0.325764614452586
"679"	"219803_at"	"ANGPTL3"	0.576180381627326	0.0182387326890934
"680"	"221009_s_at"	"ANGPTL4"	0.303877261974698	0.242967095010583
"681"	"223967_at"	"ANGPTL6"	0.585293289152666	0.00823449516017202
"682"	"206423_at"	"ANGPTL7"	0.0243037700461617	0.945059752047089
"683"	"220437_at"	"ANGPTL8"	0.018759070888446	0.956924953961596
"684"	"1556960_a_at"	"ANHX"	0.259149235953563	0.0912505880739941
"685"	"207087_x_at"	"ANK1"	-0.421892834524293	0.0852143206974837
"686"	"202920_at"	"ANK2"	0.22051070451848	0.160832519062881
"687"	"207950_s_at"	"ANK3"	0.140987945930343	0.197872166208075
"688"	"1556653_at"	"ANKAR"	0.167425836600349	0.571503890630579
"689"	"237316_at"	"ANKDD1A"	-0.17923347254272	0.526978886098283
"690"	"222951_s_at"	"ANKEF1"	0.180314226959049	0.0139852874578465
"691"	"1553211_at"	"ANKFN1"	-0.343743402853152	1.97737886283262e-05
"692"	"224900_at"	"ANKFY1"	-0.116196025465277	0.0620007147232378
"693"	"223092_at"	"ANKH"	-0.132545616315447	0.192316750485698
"694"	"229457_at"	"ANKHD1"	-0.0516374673863478	0.698950426440563
"695"	"219081_at"	"ANKHD1-EIF4EBP3///ANKHD1"	0.156992907356621	0.00536123833412235
"696"	"214919_s_at"	"ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3"	0.00363952844105953	0.970506061384764
